Generation,BestFitness,AvgFitness,Diversity
488,0.8814936177892239,0.8812096477159298,0.2193939393939394
489,0.8814936177892239,0.880917150864951,0.4381818181818182
490,0.8814936177892239,0.8810468463270372,0.43777777777777777
491,0.8814936177892239,0.8812748188141619,0.2595959595959596
492,0.8814936177892239,0.8812909938073124,0.2997979797979798
493,0.8814936177892239,0.8810741973154022,0.278989898989899
494,0.8814936177892239,0.8811950408531548,0.2387878787878788
495,0.8814936177892239,0.8812545077973196,0.2797979797979798
496,0.8814936177892239,0.8808362375090097,0.47878787878787876
497,0.8814936177892239,0.8810765406711133,0.4783838383838384
498,0.8814936177892239,0.8813406603230952,0.35878787878787877
499,0.8814936177892239,0.8812296232001862,0.3791919191919192
